radius,xi,mass,luminosity,pressure,temperature,density,egr,theta,y
1.41288e+008,1.40207,5.4405e+029,2.99683e+026,3.87766e+015,1.00206e+007,31907,0.000192216,0.747803,0.552496
1.41984e+008,1.40897,5.49632e+029,3.00736e+026,3.83754e+015,9.99453e+006,31659.1,0.000188749,0.745861,0.558186
1.4268e+008,1.41588,5.55225e+029,3.01773e+026,3.79771e+015,9.9685e+006,31412.3,0.000185334,0.743918,0.563886
1.43376e+008,1.42279,5.60829e+029,3.02793e+026,3.75818e+015,9.94246e+006,31166.8,0.000181972,0.741975,0.569597
1.44072e+008,1.42969,5.66443e+029,3.03796e+026,3.71895e+015,9.91641e+006,30922.4,0.00017866,0.740031,0.575318
1.44768e+008,1.4366,5.72066e+029,3.04782e+026,3.68002e+015,9.89035e+006,30679.3,0.0001754,0.738086,0.58105
1.45464e+008,1.44351,5.77699e+029,3.05752e+026,3.64138e+015,9.86429e+006,30437.4,0.00017219,0.736141,0.586791
1.4616e+008,1.45041,5.83341e+029,3.06706e+026,3.60304e+015,9.83822e+006,30196.7,0.00016903,0.734196,0.592541
1.46856e+008,1.45732,5.88992e+029,3.07643e+026,3.565e+015,9.81215e+006,29957.3,0.000165919,0.73225,0.598301
1.47552e+008,1.46423,5.94651e+029,3.08565e+026,3.52725e+015,9.78607e+006,29719.1,0.000162857,0.730304,0.604068
1.48248e+008,1.47113,6.00318e+029,3.09471e+026,3.4898e+015,9.76e+006,29482.1,0.000159843,0.728358,0.609844
1.48944e+008,1.47804,6.05993e+029,3.10361e+026,3.45265e+015,9.73391e+006,29246.4,0.000156877,0.726412,0.615628
1.4964e+008,1.48495,6.11674e+029,3.11236e+026,3.41579e+015,9.70783e+006,29012,0.000153958,0.724465,0.621418
1.50336e+008,1.49185,6.17363e+029,3.12095e+026,3.37923e+015,9.68175e+006,28778.7,0.000151086,0.722519,0.627216
1.51032e+008,1.49876,6.23058e+029,3.12939e+026,3.34297e+015,9.65567e+006,28546.8,0.00014826,0.720572,0.633021
1.51728e+008,1.50567,6.2876e+029,3.13769e+026,3.307e+015,9.62959e+006,28316.1,0.000145479,0.718626,0.638832
1.52424e+008,1.51257,6.34467e+029,3.14584e+026,3.27132e+015,9.60351e+006,28086.7,0.000142744,0.71668,0.644649
1.5312e+008,1.51948,6.4018e+029,3.15384e+026,3.23593e+015,9.57744e+006,27858.5,0.000140053,0.714734,0.650471
1.53816e+008,1.52639,6.45898e+029,3.16169e+026,3.20084e+015,9.55137e+006,27631.6,0.000137406,0.712789,0.656298
1.54512e+008,1.53329,6.5162e+029,3.16941e+026,3.16605e+015,9.5253e+006,27406,0.000134802,0.710843,0.662131
1.55208e+008,1.5402,6.57347e+029,3.17698e+026,3.13154e+015,9.49924e+006,27181.7,0.000132242,0.708899,0.667968
1.55904e+008,1.54711,6.63078e+029,3.18441e+026,3.09733e+015,9.47319e+006,26958.7,0.000129724,0.706954,0.673809
1.566e+008,1.55402,6.68813e+029,3.19171e+026,3.0634e+015,9.44714e+006,26736.9,0.000127247,0.70501,0.679654
1.57296e+008,1.56092,6.74551e+029,3.19887e+026,3.02977e+015,9.4211e+006,26516.4,0.000124812,0.703067,0.685502
1.57992e+008,1.56783,6.80292e+029,3.2059e+026,2.99642e+015,9.39507e+006,26297.2,0.000122418,0.701125,0.691353
1.58688e+008,1.57474,6.86036e+029,3.2128e+026,2.96336e+015,9.36905e+006,26079.4,0.000120065,0.699183,0.697207
1.59384e+008,1.58164,6.91782e+029,3.21956e+026,2.93059e+015,9.34304e+006,25862.7,0.000117751,0.697242,0.703064
1.6008e+008,1.58855,6.97531e+029,3.2262e+026,2.8981e+015,9.31704e+006,25647.4,0.000115476,0.695301,0.708922
1.60776e+008,1.59546,7.03281e+029,3.23271e+026,2.8659e+015,9.29105e+006,25433.4,0.00011324,0.693362,0.714783
1.61472e+008,1.60236,7.09032e+029,3.2391e+026,2.83399e+015,9.26507e+006,25220.7,0.000111042,0.691423,0.720644
1.62168e+008,1.60927,7.14784e+029,3.24536e+026,2.80236e+015,9.23911e+006,25009.2,0.000108882,0.689486,0.726507
1.62864e+008,1.61618,7.20537e+029,3.25151e+026,2.771e+015,9.21316e+006,24799.1,0.00010676,0.687549,0.732371
1.6356e+008,1.62308,7.26291e+029,3.25753e+026,2.73993e+015,9.18723e+006,24590.3,0.000104674,0.685614,0.738235
1.64256e+008,1.62999,7.32045e+029,3.26343e+026,2.70914e+015,9.16131e+006,24382.7,0.000102624,0.68368,0.744099
1.64952e+008,1.6369,7.37798e+029,3.26922e+026,2.67863e+015,9.1354e+006,24176.5,0.00010061,0.681746,0.749963
1.65648e+008,1.6438,7.43551e+029,3.2749e+026,2.6484e+015,9.10951e+006,23971.5,9.86308e-005,0.679814,0.755826
1.66344e+008,1.65071,7.49303e+029,3.28046e+026,2.61844e+015,9.08364e+006,23767.9,9.66866e-005,0.677884,0.761688
1.6704e+008,1.65762,7.55054e+029,3.28591e+026,2.58876e+015,9.05779e+006,23565.5,9.47767e-005,0.675954,0.76755
1.67736e+008,1.66452,7.60803e+029,3.29125e+026,2.55935e+015,9.03195e+006,23364.4,9.29005e-005,0.674026,0.77341
1.68432e+008,1.67143,7.66551e+029,3.29648e+026,2.53021e+015,9.00614e+006,23164.7,9.10576e-005,0.6721,0.779268
1.69128e+008,1.67834,7.72297e+029,3.30161e+026,2.50135e+015,8.98034e+006,22966.2,8.92475e-005,0.670175,0.785123
